name_playlist;name_video;published;view_count;like_count;dislike_count;favorite_count;comment_count;duration
Журналистика;Михаил Козырев: Земфира и Березовский, Бродский и «Наше радио» #ещенепознер;2019-09-26T08:13:32Z;778517;22192;705;0;2259;7683
Журналистика;Антон Красовский: «Юрий Дудь — это Пушкин нашего времени» #ещенепознер;2019-10-17T07:00:03Z;508394;10897;2188;0;1922;3832
Журналистика;Николай Картозия: память Парфёнова, характер Ивлеевой, тактика суслика #ещенепознер;2019-11-07T08:05:37Z;851431;17434;919;0;1353;4918
Журналистика;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Журналистика;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Журналистика;Михаил Козырев: Земфира и Березовский, Бродский и «Наше радио» #ещенепознер;2019-09-26T08:13:32Z;778517;22192;705;0;2259;7683
Журналистика;Антон Красовский: «Юрий Дудь — это Пушкин нашего времени» #ещенепознер;2019-10-17T07:00:03Z;508394;10897;2188;0;1922;3832
Журналистика;Николай Картозия: память Парфёнова, характер Ивлеевой, тактика суслика #ещенепознер;2019-11-07T08:05:37Z;851431;17434;919;0;1353;4918
Журналистика;Михаил Кожухов: Кадыров и Аушев, Путин и Юмашев, Афганистан и Крузенштерн #ещенепознер;2019-05-23T06:59:34Z;920467;22143;910;0;2233;3551
Журналистика;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Журналистика;Антон Долин: Oxxxymiron, Ургант и сериал про Путина #ещенепознер;2019-02-14T07:03:37Z;697315;19641;745;0;1279;3520
Журналистика;Алексей Венедиктов: загадка Навального, судьба Путина и возвращение Гусинского #ещенепознер;2019-01-17T06:59:03Z;658910;11277;1153;0;1193;-1
Журналистика;Дмитрий Муратов: крутая Политковская, защита Кадырова, большая война #ещенепознер;2018-12-17T06:58:04Z;294497;11392;854;0;922;2896
Журналистика;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Журналистика;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
Журналистика;Михаил Козырев: Земфира и Березовский, Бродский и «Наше радио» #ещенепознер;2019-09-26T08:13:32Z;778517;22192;705;0;2259;7683
Журналистика;Антон Красовский: «Юрий Дудь — это Пушкин нашего времени» #ещенепознер;2019-10-17T07:00:03Z;508394;10897;2188;0;1922;3832
Журналистика;Николай Картозия: память Парфёнова, характер Ивлеевой, тактика суслика #ещенепознер;2019-11-07T08:05:37Z;851431;17434;919;0;1353;4918
Журналистика;Михаил Кожухов: Кадыров и Аушев, Путин и Юмашев, Афганистан и Крузенштерн #ещенепознер;2019-05-23T06:59:34Z;920467;22143;910;0;2233;3551
Журналистика;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Журналистика;Антон Долин: Oxxxymiron, Ургант и сериал про Путина #ещенепознер;2019-02-14T07:03:37Z;697315;19641;745;0;1279;3520
Журналистика;Алексей Венедиктов: загадка Навального, судьба Путина и возвращение Гусинского #ещенепознер;2019-01-17T06:59:03Z;658910;11277;1153;0;1193;-1
Журналистика;Дмитрий Муратов: крутая Политковская, защита Кадырова, большая война #ещенепознер;2018-12-17T06:58:04Z;294497;11392;854;0;922;2896
Журналистика;Галина Тимченко: Meduza, Кремль, олигархи и одиночество #ещенепознер;2018-12-10T10:29:53Z;301611;7680;508;0;712;3166
Журналистика;Александр Архангельский: что значит сегодня быть русским? #ещенепознер;2019-05-10T07:47:27Z;210806;6936;419;0;1285;3418
Журналистика;Юрий Рост: «Она была старшина, а ей капитаны шинель подавали» #ещенепознер;2020-04-23T16:00:10Z;285739;9345;195;0;921;6733
Журналистика;Демьян Кудрявцев: Собчак, Путин, «Ведомости» и пара революций #ещенепознер;2020-04-30T07:03:35Z;232039;6685;469;0;888;6208
Журналистика;История «Медузы»: как это было на самом деле #ещенепознер;2020-07-23T07:00:06Z;369002;9461;2675;0;1743;10155
Журналистика;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Журналистика;Кирилл Набутов: покушение на Невзорова, олимпийские тайны Эрнста и крах НТВ #ещенепознер;2019-08-01T07:17:17Z;651508;14395;900;0;1624;6396
